,domestic total gross,genre,movie title,production_budget,rating,release date,runtime (mins)
312,66300.0,Drama,Ran,N/A,Unrated,2016-02-26 00:00:00,162
313,3865200.0,Sci-Fi Thriller,Morgan,$8 million,R,2016-09-02 00:00:00,92
314,126426300.0,Horror Comedy,Ghostbusters,$144 million,PG-13,2016-07-15 00:00:00,108
315,26900.0,Thriller,Blackway,N/A,R,2016-06-10 00:00:00,90
316,43400.0,Drama,The Land,N/A,R,2016-07-29 00:00:00,102
317,4200.0,Documentary,Breaking a Monster,N/A,Unrated,2016-06-24 00:00:00,93
318,3300.0,Drama,Burning Bodhi,N/A,R,2016-03-18 00:00:00,93
319,1181000.0,Sci-Fi Comedy,Lazer Team,N/A,PG-13,2016-01-27 00:00:00,102
320,1400.0,Documentary,The Silence of Mark Rothko,N/A,Unrated,2016-04-21 00:00:00,52
321,32200.0,Action Drama,Rurouni Kenshin: Origins,N/A,Unrated,2016-08-08 00:00:00,134
322,11941500.0,Drama,The Light Between Oceans,$20 million,PG-13,2016-09-02 00:00:00,132
323,18500.0,Comedy,Seoul Searching,N/A,Unrated,2016-06-17 00:00:00,105
324,99300.0,Foreign,Our Last Tango,N/A,Unrated,2016-04-15 00:00:00,85
325,11900.0,Action / Adventure,Kill Zone 2,N/A,Unrated,2016-05-13 00:00:00,118
326,32600.0,Action Fantasy,Monster Hunt,N/A,Unrated,2016-01-22 00:00:00,111
327,214200.0,Comedy,Jimmy Vestvood: Amerikan Hero,N/A,Unrated,2016-05-13 00:00:00,84
328,71300.0,Documentary,Raiders!: The Story of the Greatest Fan Film Ever Made,N/A,Not Yet Rated,2016-06-17 00:00:00,95
329,18590900.0,Drama / Thriller,Eye in the Sky,N/A,R,2016-03-11 00:00:00,102
330,700800.0,Comedy / Drama,The Hollars,N/A,PG-13,2016-08-26 00:00:00,88
331,134300.0,Comedy / Drama,The Kind Words,N/A,Unrated,2016-06-24 00:00:00,118
332,119800.0,Documentary,Hockney,N/A,Unrated,2016-04-22 00:00:00,112
333,2843100.0,Unknown,2016 Oscar Nominated Short Films,N/A,Unrated,2016-01-29 00:00:00,0
334,304600.0,Documentary,Francofonia,N/A,Unrated,2016-04-01 00:00:00,88
335,6000.0,Documentary,Generation Startup,N/A,Unrated,2016-09-23 00:00:00,93
336,2939900.0,War Drama,Anthropoid,N/A,R,2016-08-12 00:00:00,120
337,259800.0,Documentary,Minimalism: A Documentary About the Important Things,N/A,Unrated,2016-05-24 00:00:00,79
338,18905500.0,Romance,The Choice,N/A,PG-13,2016-02-05 00:00:00,111
339,716600.0,Action / Adventure,The Monkey King 2 in 3D,N/A,Unrated,2016-02-05 00:00:00,118
340,152600.0,Drama,Born to be Blue,N/A,Unknown,2016-03-04 00:00:00,97
341,26900.0,Comedy / Drama,Papa,N/A,Unrated,2016-03-18 00:00:00,0
342,564600.0,Musical,Saturday's Warrior,N/A,PG,2016-04-01 00:00:00,119
343,38176400.0,Thriller,Nerve,N/A,PG-13,2016-07-27 00:00:00,96
344,35700.0,Drama,Until Forever,N/A,Unrated,2016-02-12 00:00:00,101
345,673900.0,Drama,Born to be Blue,N/A,R,2016-03-25 00:00:00,97
346,6700.0,Documentary,Hot Water,N/A,Unrated,2016-03-11 00:00:00,80
347,96700.0,Comedy,Seondal: The Man Who Sells the River,N/A,Unrated,2016-07-14 00:00:00,120
348,183100.0,Drama,Ixcanul,N/A,Unrated,2016-04-09 00:00:00,93
349,14800.0,Documentary,The Lovers and the Despot,N/A,Unrated,2016-09-23 00:00:00,95
350,7200.0,Crime Drama,The Preppie Connection,N/A,R,2016-03-18 00:00:00,95
351,700.0,Drama,Down By Love,N/A,Not Yet Rated,2016-08-19 00:00:00,100
352,564100.0,Drama,Tunnel,N/A,Unrated,2016-08-26 00:00:00,127
353,7200.0,Drama,The Romans,N/A,Unrated,2016-05-27 00:00:00,97
354,16855900.0,Horror,Blair Witch,$5 million,R,2016-09-16 00:00:00,90
355,343700.0,Action Drama,High-Rise,N/A,R,2016-05-13 00:00:00,119
356,2704400.0,Action,Ip Man 3,N/A,PG-13,2016-01-22 00:00:00,105
357,314000.0,Action,AmeriGeddon,N/A,PG-13,2016-05-13 00:00:00,90
358,17800.0,Documentary,Kate Plays Christine,N/A,Unrated,2016-08-26 00:00:00,112
359,54600.0,Horror Thriller,Clown,N/A,R,2016-06-17 00:00:00,99
360,49800.0,Action Comedy,In Order of Disappearance,N/A,R,2016-08-26 00:00:00,114
361,552500.0,Documentary,"Lo and Behold, Reveries of the Connected World",N/A,PG-13,2016-08-19 00:00:00,98
362,5000.0,Drama,A Perfect Day,N/A,R,2016-01-15 00:00:00,106
363,87300.0,Documentary,"My Love, Don't Cross that River",N/A,Unrated,2016-06-17 00:00:00,86
364,15300.0,Comedy,Be Somebody,N/A,PG,2016-06-10 00:00:00,88
365,331337100.0,Action / Adventure,Batman v Superman: Dawn of Justice,$250 million,PG-13,2016-03-25 00:00:00,151
366,293400.0,Animation,April and the Extraordinary World,N/A,PG,2016-03-25 00:00:00,105
367,17900.0,Documentary,Holy Hell,N/A,Unrated,2016-05-27 00:00:00,112
368,88600.0,Comedy,No One's Life Is Easy: So I Married an Anti-Fan,N/A,Unrated,2016-07-01 00:00:00,96
369,176600.0,Drama,Viva,N/A,R,2016-04-29 00:00:00,100
370,4970600.0,Adventure Comedy,Hunt for the Wilderpeople,N/A,PG-13,2016-06-24 00:00:00,101
371,22200.0,Documentary,Be Here Now: The Andy Whitfield Story,N/A,Unrated,2016-04-08 00:00:00,110
372,154196100.0,Action / Adventure,X-Men: Apocalypse,$178 million,PG-13,2016-05-27 00:00:00,143
373,779100.0,Drama / Thriller,The Wailing,N/A,Unrated,2016-05-20 00:00:00,156
374,9024100.0,Comedy,Meet the Blacks,N/A,R,2016-04-01 00:00:00,93
375,1134500.0,Thriller,Wazir,N/A,Unrated,2016-01-08 00:00:00,102
376,552600.0,Drama,A Tale of Love and Darkness,N/A,PG-13,2016-08-19 00:00:00,95
377,29000.0,Drama,The Last Princess,N/A,Unrated,2016-09-09 00:00:00,127
378,35000.0,Drama,Restored Me,N/A,Unrated,2016-06-06 00:00:00,126
379,50600.0,Documentary,The Unknowns,"$15,000",Unrated,2016-05-30 00:00:00,85
380,361079700.0,Adventure,The Jungle Book,$175 million,PG,2016-04-15 00:00:00,105
381,18200.0,Drama / Thriller,Reparation,N/A,Unrated,2016-09-04 00:00:00,105
382,91600.0,Documentary,Under the Sun,N/A,Unrated,2016-07-06 00:00:00,106
383,26842200.0,Horror,The Forest,$10 million,PG-13,2016-01-08 00:00:00,95
384,116000.0,Drama / Thriller,Caged No More,N/A,PG-13,2016-01-22 00:00:00,97
385,66100.0,Documentary,Author: The JT LeRoy Story,N/A,R,2016-09-09 00:00:00,111
386,434700.0,Action Comedy,Baaghi,N/A,Unrated,2016-04-29 00:00:00,133
387,5100.0,Comedy,The Carer,N/A,Unrated,2016-09-09 00:00:00,89
388,63600.0,Drama,Creative Control,N/A,R,2016-03-11 00:00:00,97
389,9400.0,Documentary,The Best Democracy Money Can Buy: A Tale of Billionaires & Ballot Bandits,N/A,Not Yet Rated,2016-09-23 00:00:00,114
390,44100.0,War Drama,A Melody to Remember,N/A,Unrated,2016-01-29 00:00:00,124
391,72525000.0,Thriller,10 Cloverfield Lane,N/A,PG-13,2016-03-11 00:00:00,105
392,773600.0,Thriller,Chongqing Hot Pot,N/A,Unrated,2016-04-01 00:00:00,94
393,8900.0,Documentary,Landfill Harmonic,N/A,Unrated,2016-09-09 00:00:00,84
394,54800.0,Thriller,Regression,N/A,R,2016-02-05 00:00:00,106
395,47273900.0,Romantic Comedy,How to Be Single,$38 million,R,2016-02-12 00:00:00,110
396,105700.0,Action,Dictator,N/A,Unrated,2016-01-13 00:00:00,155
397,10000.0,Sci-Fi Action,Beta Test,N/A,Unrated,2016-07-22 00:00:00,88
398,93901300.0,Drama,Sully,$60 million,PG-13,2016-09-09 00:00:00,96
399,24700.0,Drama / Thriller,A Monster with a Thousand Heads,N/A,Unrated,2016-05-11 00:00:00,75
400,8000.0,Documentary,Talent Has Hunger,N/A,Unrated,2016-03-11 00:00:00,82
401,346600.0,Sports Drama,Queen of Katwe,$15 million,PG,2016-09-23 00:00:00,124
402,361495200.0,Animation,The Secret Life of Pets,$75 million,PG,2016-07-08 00:00:00,90
403,8000.0,Documentary,The Other Side,N/A,Unrated,2016-05-20 00:00:00,92
404,32700.0,Comedy / Drama,The Intervention,N/A,R,2016-08-26 00:00:00,89
405,46900.0,Drama,Ma ma,N/A,Not Yet Rated,2016-05-20 00:00:00,111
406,5700.0,Comedy / Drama,Undrafted,N/A,Unrated,2016-07-15 00:00:00,100
407,4600.0,Comedy / Drama,Automatic Hate,N/A,Unrated,2016-03-11 00:00:00,97
408,349000.0,Romantic Comedy,Happy Bhaag Jayegi,N/A,Unrated,2016-08-19 00:00:00,126
409,101648400.0,Horror,The Conjuring 2,$40 million,R,2016-06-10 00:00:00,134
410,15500.0,Drama,Five Nights in Maine,N/A,Unrated,2016-08-05 00:00:00,82
411,267800.0,Animation,Kingsglaive: Final Fantasy: XV,N/A,PG-13,2016-08-19 00:00:00,110
412,3744700.0,Animation,Batman: The Killing Joke,N/A,R,2016-07-25 00:00:00,76
413,229900.0,Horror Thriller,The Invitation,N/A,Unrated,2016-04-08 00:00:00,100
414,268400.0,Drama,My Golden Days,N/A,R,2016-03-18 00:00:00,123
415,40300.0,Adventure Comedy,Wild Oats,N/A,PG-13,2016-09-16 00:00:00,86
416,8000.0,Drama,Golden Kingdom,N/A,Unrated,2016-06-17 00:00:00,103
417,8800.0,Action / Adventure,The Last King,N/A,R,2016-06-17 00:00:00,99
418,52900.0,Documentary,The Last Man on the Moon,N/A,Unrated,2016-02-26 00:00:00,99
419,108900.0,Comedy / Drama,Aferim!,N/A,Unrated,2016-01-22 00:00:00,106
420,53596800.0,Comedy,Barbershop: The Next Cut,N/A,PG-13,2016-04-15 00:00:00,112
421,110971400.0,Comedy,Bad Moms,$20 million,R,2016-07-29 00:00:00,101
422,26500.0,Drama,Neon Bull,N/A,Unrated,2016-04-08 00:00:00,101
423,614500.0,Drama,Little Men,N/A,PG,2016-08-05 00:00:00,85
424,145800.0,Drama,Touched with Fire,N/A,R,2016-02-12 00:00:00,110
425,12982200.0,Documentary,Hillary's America: The Secret History of the Democratic Party,N/A,PG-13,2016-07-15 00:00:00,100
426,125627600.0,Action / Adventure,The Legend of Tarzan,$180 million,PG-13,2016-07-01 00:00:00,109
427,4723100.0,Comedy,Absolutely Fabulous: The Movie,N/A,R,2016-07-22 00:00:00,90
428,1828500.0,Family,Greater,N/A,PG,2016-08-26 00:00:00,130
429,38300.0,Documentary,Catching the Sun,N/A,Unrated,2016-04-01 00:00:00,75
430,184400.0,Drama,The Masked Saint,N/A,PG-13,2016-01-08 00:00:00,105
431,159500.0,Fantasy,Beauty and the Beast,N/A,Unrated,2016-02-12 00:00:00,93
432,2375800.0,Horror,The Disappointments Room,$15 million,R,2016-09-09 00:00:00,92
433,55700.0,Drama,DONGJU: The Portrait of a Poet,N/A,Unrated,2016-04-01 00:00:00,110
434,35227800.0,Sci-Fi Action,The 5th Wave,$38 million,PG-13,2016-01-22 00:00:00,112
435,23500.0,Drama,Kaili Blues,N/A,Unrated,2016-05-20 00:00:00,113
436,91600.0,Drama,"New York, New York",N/A,Unrated,2016-04-15 00:00:00,106
437,10100.0,Crime Thriller,This Last Lonely Place,N/A,Unrated,2016-08-12 00:00:00,85
438,11795900.0,Comedy,Fifty Shades of Black,N/A,R,2016-01-29 00:00:00,92
439,13100.0,Drama,The Program,N/A,R,2016-03-18 00:00:00,103
440,4000.0,Thriller,Made in France,N/A,Unrated,2016-09-23 00:00:00,89
441,890700.0,Drama / Thriller,Gentleman,N/A,Unrated,2016-06-17 00:00:00,144
442,37213500.0,Action / Adventure,Risen,$20 million,PG-13,2016-02-19 00:00:00,107
443,15302200.0,Drama / Thriller,The Infiltrator,N/A,R,2016-07-13 00:00:00,127
444,4178700.0,Drama,A Hologram for the King,N/A,R,2016-04-22 00:00:00,108
445,2800.0,Documentary,The Professor: Tai Chi's Journey West,N/A,Unrated,2016-05-06 00:00:00,72
446,8200.0,Documentary,Silicon Cowboys,N/A,Unrated,2016-09-16 00:00:00,77
447,72400.0,Comedy,Sweet 20,N/A,Unrated,2016-03-11 00:00:00,127
448,1700.0,Drama,"1,000 Rupee Note",N/A,Unrated,2016-09-23 00:00:00,89
449,22100.0,Comedy,Is That a Gun in Your Pocket?,N/A,R,2016-09-16 00:00:00,95
450,17900.0,Drama,I Knew Her Well,N/A,Unrated,2016-02-05 00:00:00,115
451,22000.0,Romance,Sanam Teri Kasam,N/A,Unrated,2016-02-05 00:00:00,154
452,39200.0,Romantic Comedy,The Homeless Billionaire,N/A,Unrated,2016-06-17 00:00:00,88
453,63194200.0,Animation,Ice Age: Collision Course,$105 million,PG,2016-07-22 00:00:00,94
454,67000.0,Drama,The Dark Horse,N/A,R,2016-04-01 00:00:00,124
455,1106700.0,Drama,Papa: Hemingway in Cuba,N/A,Unrated,2016-04-29 00:00:00,109
456,40938300.0,Western,The Magnificent Seven,$90 million,PG-13,2016-09-23 00:00:00,133
457,83300.0,Drama,Mountains May Depart,N/A,Unrated,2016-02-12 00:00:00,131
458,14700.0,Romantic Thriller,Remember You,N/A,Unknown,2016-01-15 00:00:00,106
459,144802300.0,Animation,Kung Fu Panda 3,N/A,PG,2016-01-29 00:00:00,95
460,29117700.0,Comedy,Zoolander 2,N/A,PG-13,2016-02-12 00:00:00,100
461,54934100.0,Adventure,The BFG,$140 million,PG,2016-07-01 00:00:00,117
462,43600.0,Fantasy,Phantom of the Theatre,N/A,Unrated,2016-05-06 00:00:00,103
463,102317200.0,Sci-Fi Adventure,Independence Day: Resurgence,$165 million,PG-13,2016-06-24 00:00:00,120
464,20700.0,Sci-Fi Adventure,Time Changer,N/A,PG,2016-02-12 00:00:00,99
465,25400.0,Documentary,Gurukulam,N/A,Unrated,2016-06-03 00:00:00,108
466,1200.0,Documentary,A Small Good Thing,N/A,Unrated,2016-08-19 00:00:00,71
467,1600.0,Comedy / Drama,Miss India America,N/A,Unrated,2016-03-24 00:00:00,95
468,62571800.0,Comedy,The Boss,$29 million,R,2016-04-08 00:00:00,99
469,202200.0,Comedy / Drama,Kaptaan,N/A,Unrated,2016-05-20 00:00:00,142
470,8200.0,Documentary,We Are Twisted F***ing Sister!,N/A,Unrated,2016-02-19 00:00:00,135
471,579000.0,Documentary,Gleason,N/A,R,2016-07-29 00:00:00,110
472,29900.0,Horror Comedy,Therapy for a Vampire,N/A,Unrated,2016-06-10 00:00:00,87
473,12100.0,Fantasy,Fritz Lang's Destiny,N/A,Unrated,2016-05-20 00:00:00,98
474,472100.0,Foreign,Detective Chinatown,N/A,Unrated,2016-01-15 00:00:00,136
475,43200.0,Comedy,Mastizaade,N/A,Unrated,2016-01-29 00:00:00,119
476,49600.0,Sports Drama,Pele: Birth of a Legend,N/A,PG,2016-05-13 00:00:00,107
477,91708000.0,Action Comedy,Ride Along 2,$40 million,PG-13,2016-01-15 00:00:00,101
478,38400.0,Documentary,Cameraperson,N/A,Unrated,2016-09-09 00:00:00,102
479,33000.0,Drama,Equals,N/A,PG-13,2016-07-15 00:00:00,101
480,66531900.0,Action / Adventure,The Divergent Series: Allegiant,N/A,PG-13,2016-03-18 00:00:00,121
481,8629500.0,Comedy / Drama,The Lobster,N/A,R,2016-05-13 00:00:00,118
482,25900.0,Drama,Paths of the Soul,N/A,Unrated,2016-05-13 00:00:00,117
483,63200.0,Documentary,For the Love of Spock,N/A,Unrated,2016-09-09 00:00:00,111
484,183700.0,Drama,The Dressmaker,N/A,R,2016-09-23 00:00:00,118
485,345700.0,Documentary,Eat That Question: Frank Zappa in His Own Words,N/A,R,2016-06-24 00:00:00,90
486,63800.0,Documentary,Trapped,N/A,Unrated,2016-03-04 00:00:00,80
487,7200.0,Documentary,Indian Point,N/A,Unrated,2016-07-08 00:00:00,94
488,1634600.0,Drama,I Saw the Light,N/A,R,2016-03-25 00:00:00,123
489,21000.0,Documentary,Almost Holy,N/A,R,2016-05-20 00:00:00,100
490,152300.0,Drama,White Girl,N/A,Unrated,2016-09-02 00:00:00,88
491,6150300.0,Drama,Sultan,$13.43 million,Unrated,2016-07-06 00:00:00,143
492,1200.0,Documentary,Yalom's Cure,N/A,Unrated,2016-03-11 00:00:00,74
493,8200.0,Thriller,Mojave,N/A,R,2016-01-22 00:00:00,93
494,53000.0,Music Drama,High Strung,N/A,PG,2016-04-08 00:00:00,96
495,10400.0,Thriller,Neither Heaven Nor Earth,N/A,Unrated,2016-08-05 00:00:00,104
496,34400.0,Drama,Summertime,N/A,Unrated,2016-07-22 00:00:00,105
497,28700.0,Drama,Valley of Love,N/A,Unrated,2016-03-25 00:00:00,91
498,4645400.0,Drama,Hands of Stone,N/A,R,2016-08-26 00:00:00,105
499,6100.0,Drama,Closet Monster,N/A,Unrated,2016-09-23 00:00:00,87
500,34700.0,Drama,Spa Night,N/A,Unrated,2016-08-19 00:00:00,93
501,7694000.0,Animation,The Wild Life,N/A,PG,2016-09-09 00:00:00,90
502,1336000.0,Drama,Embrace of the Serpent,N/A,Unrated,2016-02-17 00:00:00,122
503,127900.0,Comedy / Drama,Chimes at Midnight,N/A,Unrated,2016-01-01 00:00:00,116
504,48300.0,Comedy,The Treasure,N/A,Unrated,2016-01-08 00:00:00,89
505,523200.0,Documentary,The First Monday in May,N/A,PG-13,2016-04-15 00:00:00,90
506,,,"Box Office Mojo - Movie Index, A-Z",,,,0
507,4175100.0,Comedy,Swiss Army Man,N/A,R,2016-06-24 00:00:00,95
508,342970400.0,Animation,Zootopia,N/A,PG,2016-03-04 00:00:00,108
509,10929300.0,Comedy / Drama,Cafe Society,N/A,PG-13,2016-07-15 00:00:00,96
510,4500.0,Comedy,Search Party,N/A,R,2016-05-13 00:00:00,93
511,54897000.0,Comedy,Neighbors 2: Sorority Rising,N/A,R,2016-05-20 00:00:00,91
512,1254200.0,Action / Adventure,Mohenjo Daro,N/A,Unrated,2016-08-12 00:00:00,155
513,15821400.0,Thriller,Snowden,$40 million,R,2016-09-16 00:00:00,134
514,617200.0,Drama,Mr. Church,N/A,PG-13,2016-09-16 00:00:00,104
515,4233000.0,Comedy,The Meddler,N/A,PG-13,2016-04-22 00:00:00,100
516,9748800.0,Romantic Comedy,The Perfect Match,N/A,R,2016-03-11 00:00:00,96
517,2500.0,Foreign,Mekong Hotel,N/A,Unrated,2016-03-04 00:00:00,61
518,19800.0,Comedy,"Kill Me, Deadly",N/A,Unrated,2016-04-01 00:00:00,100
519,935700.0,Comedy / Drama,Baar Baar Dekho,N/A,Unrated,2016-09-09 00:00:00,141
520,851100.0,Romantic Comedy,Ki & Ka,N/A,Unrated,2016-04-01 00:00:00,126
521,6800.0,Documentary,Mad Tiger,N/A,Not Yet Rated,2016-03-20 00:00:00,82
522,18500.0,Sci-Fi,Kamikaze '89,N/A,Unrated,2016-06-03 00:00:00,106
523,2281600.0,Comedy / Drama,Fan,$15.67 million,Unrated,2016-04-15 00:00:00,138
524,275400.0,Drama,The People vs. Fritz Bauer,N/A,R,2016-08-19 00:00:00,105
525,10857100.0,Comedy,Pride and Prejudice and Zombies,$28 million,PG-13,2016-02-05 00:00:00,108
526,5700.0,Drama,Tanna,N/A,Unrated,2016-09-16 00:00:00,104
527,260800.0,Comedy,The Family Fang,N/A,R,2016-04-29 00:00:00,105
528,10100.0,Sci-Fi Thriller,Approaching the Unknown,N/A,Not Yet Rated,2016-06-03 00:00:00,90
